CONCISE NET LIST - 1  
CVCC                     R42              2        RSMD0402_1/16W-4.7K,1%
CVCC                     R43              2        RSMD0402_1/16W-4.7K,1%
CVCC                     R44              2        RSMD0402_1/16W-4.7K,1%
DATAOUT_N                C31              1        CAPCERSMDCL2_0402-100NF,16V_GEN
DATAOUT_N                IC12             28       ADN2814ACPZ-VCC=P3V3,VEE=GND
DATAOUT_N                R32              1        RSMD0603_1/10W-100,1%
DATAOUT_P                C32              1        CAPCERSMDCL2_0402-100NF,16V_GEN
DATAOUT_P                IC12             29       ADN2814ACPZ-VCC=P3V3,VEE=GND
DATAOUT_P                R33              1        RSMD0603_1/10W-100,1%
DIVIDER_DIV4             IC1              2        SN74AVC2T45DCU  
DIVIDER_DIV4             IC10             16       SY89873LMG-VCC=P3V3
DIVIDER_RST_B            IC1              3        SN74AVC2T45DCU  
DIVIDER_RST_B            IC10             8        SY89873LMG-VCC=P3V3
FICER_N                  OPT1             3        FTPDA-R155-ST   
FICER_N                  R8               1        RSMD0603_-00,   
FICER_P                  OPT1             2        FTPDA-R155-ST   
FICER_P                  R9               1        RSMD0603_-00,   
FMC_CLK0_M2C_N           IC4              23       SN65LVDT125DBT-VCC=P3V3
FMC_CLK0_M2C_N           J1               H5       CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_CLK0_M2C_P           IC4              24       SN65LVDT125DBT-VCC=P3V3
FMC_CLK0_M2C_P           J1               H4       CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_CLK1_M2C_N           IC4              32       SN65LVDT125DBT-VCC=P3V3
FMC_CLK1_M2C_N           J1               G3       CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_CLK1_M2C_P           IC4              33       SN65LVDT125DBT-VCC=P3V3
FMC_CLK1_M2C_P           J1               G2       CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_CLK2_BIDIR_N         IC4              26       SN65LVDT125DBT-VCC=P3V3
FMC_CLK2_BIDIR_N         J1               K5       CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_CLK2_BIDIR_P         IC4              27       SN65LVDT125DBT-VCC=P3V3
FMC_CLK2_BIDIR_P         J1               K4       CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_GA0                  IC14             2        24AA025E48T-I/SN
FMC_GA0                  J1               C34      CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_GA1                  IC14             1        24AA025E48T-I/SN
FMC_GA1                  J1               D35      CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_LA00_N               IC2              7        SN74AVC2T45DCU  
FMC_LA00_N               J1               G7       CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_LA00_N               R14              2        RSMD0402_1/16W-4.7K,1%
FMC_LA00_P               IC9              14       SN74AVC8T245PW-VCCA=P3V3,VCCB=A
FMC_LA00_P               J1               G6       CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_LA00_P               R15              1        RSMD0402_1/16W-4.7K,1%
FMC_LA01_N               IC5              3        SN74AUP1T157DCK-VCC=P3V3
FMC_LA01_N               J1               D9       CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_LA01_N               R3               1        RSMD0402_1/16W-4.7K,1%
FMC_LA01_P               IC2              6        SN74AVC2T45DCU  
FMC_LA01_P               J1               D8       CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_LA01_P               R13              2        RSMD0402_1/16W-4.7K,1%
FMC_LA02_N               IC9              16       SN74AVC8T245PW-VCCA=P3V3,VCCB=A
FMC_LA02_N               J1               H8       CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_LA02_N               R17              1        RSMD0402_1/16W-4.7K,1%
FMC_LA02_P               IC9              15       SN74AVC8T245PW-VCCA=P3V3,VCCB=A
FMC_LA02_P               J1               H7       CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_LA02_P               R16              1        RSMD0402_1/16W-4.7K,1%
FMC_LA03_N               IC9              20       SN74AVC8T245PW-VCCA=P3V3,VCCB=A
FMC_LA03_N               J1               G10      CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_LA03_N               R21              1        RSMD0402_1/16W-4.7K,1%
FMC_LA03_P               IC9              17       SN74AVC8T245PW-VCCA=P3V3,VCCB=A
FMC_LA03_P               J1               G9       CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_LA03_P               R18              1        RSMD0402_1/16W-4.7K,1%
FMC_LA04_N               IC9              19       SN74AVC8T245PW-VCCA=P3V3,VCCB=A
FMC_LA04_N               J1               H11      CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_LA04_N               R20              1        RSMD0402_1/16W-4.7K,1%
FMC_LA04_P               IC9              18       SN74AVC8T245PW-VCCA=P3V3,VCCB=A
FMC_LA04_P               J1               H10      CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_LA04_P               R19              1        RSMD0402_1/16W-4.7K,1%
FMC_LA05_N               IC17             1        74LCX04MTC-VCC=P3V3
FMC_LA05_N               J1               D12      CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_LA05_N               R44              1        RSMD0402_1/16W-4.7K,1%
FMC_LA05_P               IC5              4        SN74AUP1T157DCK-VCC=P3V3
FMC_LA05_P               J1               D11      CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_LA05_P               R4               1        RSMD0402_1/16W-4.7K,1%
FMC_LA06_N               IC8              3        SN65LVDS1DBV-GND=GND,VCC=P3V3
FMC_LA06_N               J1               C11      CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_LA06_P               IC8              4        SN65LVDS1DBV-GND=GND,VCC=P3V3
FMC_LA06_P               J1               C10      CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_LA07_N               IC15             3        PCA9517DGKR     
FMC_LA07_N               J1               H14      CON400P_40ABCDEFGHJK-SEAM-40-0A
FMC_LA07_N               R42              1        RSMD0402_1/16W-4.7K,1%
FMC_LA07_P               IC15             2        PCA9517DGKR     
FMC_LA07_P               J1               H13      CON400P_40ABCDEFGHJK-SEAM-40-0A
