BODY ORDERED NET LIST - 1  
                                  3        XTAL_P                  
                                  4        XTAL_N                  
                                  5        S20                     
                                  6        S21                     
                                  7        CDR_CLK_DIVIDED_QB0_P   
                                  8        CDR_CLK_DIVIDED_QB0_N   
                                  12       FRONT_PANEL_CLK_P       
                                  13       FRONT_PANEL_CLK_N       
                                  14       S30                     
                                  15       S31                     
                                  16       CDR_CLK_FANOUT_Q2_P     
                                  17       CDR_CLK_FANOUT_Q2_N     
                                  18       S40                     
                                  19       S41                     
                                  22       P3V3                    
                                  23       FMC_CLK0_M2C_N          
                                  24       FMC_CLK0_M2C_P          
                                  25       3DE                     
                                  26       FMC_CLK2_BIDIR_N        
                                  27       FMC_CLK2_BIDIR_P        
                                  31       2DE                     
                                  32       FMC_CLK1_M2C_N          
                                  33       FMC_CLK1_M2C_P          
                                  34       P3V3                    
                                  35       UNNAMED_3_RSMD0603_I69_B
                                  36       UNNAMED_3_RSMD0603_I69_A
IC5              SN74AUP1T157DCK-VCC=P3V3 1        CDR_OK                  
                                  3        FMC_LA01_N              
                                  4        FMC_LA05_P              
                                  6        S41                     
IC6              SN74AHC1G02DCK-VCC=P3V3 1        CDR_LOS                 
                                  2        CDR_LOL                 
                                  4        CDR_OK                  
IC7              SN65LVDS1DBV-GND=GND,VCC=P3V3 3        FRONT_PANEL_CLK_N       
                                  4        FRONT_PANEL_CLK_P       
                                  5        LEMO2                   
IC8              SN65LVDS1DBV-GND=GND,VCC=P3V3 3        FMC_LA06_N              
                                  4        FMC_LA06_P              
                                  5        LEMO1                   
IC9              SN74AVC8T245PW-VCCA=P3V3,VCCB=A 2        GND                     
                                  4        S40                     
                                  5        S31                     
                                  6        S30                     
                                  7        S21                     
                                  8        S20                     
                                  9        S11                     
                                  10       S10                     
                                  14       FMC_LA00_P              
                                  15       FMC_LA02_P              
                                  16       FMC_LA02_N              
                                  17       FMC_LA03_P              
                                  18       FMC_LA04_P              
                                  19       FMC_LA04_N              
                                  20       FMC_LA03_N              
                                  22       GND                     
IC10             SY89873LMG-VCC=P3V3 1        CDR_CLK_DIVIDED_QB0_P   
                                  2        CDR_CLK_DIVIDED_QB0_N   
                                  3        UNNAMED_3_RSMD0603_I70_A
                                  4        UNNAMED_3_RSMD0603_I70_B
                                  8        DIVIDER_RST_B           
                                  9        CDR_CLK_FANOUT_Q0_N     
                                  12       CDR_CLK_FANOUT_Q0_P     
                                  15       GND                     
                                  16       DIVIDER_DIV4            
IC11             SY89833LMG-(GND:13,17;VCC:7,14A 1        UNNAMED_3_RSMD0603_I71_A
                                  2        UNNAMED_3_RSMD0603_I71_B
                                  3        CDR_CLK_FANOUT_Q2_P     
                                  4        CDR_CLK_FANOUT_Q2_N     
                                  8        UNNAMED_3_SY89833L_I254_EN
                                  9        CDR_CLKOUT_N            
                                  12       CDR_CLKOUT_P            
                                  15       CDR_CLK_FANOUT_Q0_P     
                                  16       CDR_CLK_FANOUT_Q0_N     
IC12             ADN2814ACPZ-VCC=P3V3,VEE=GND 3        UNNAMED_11_ADN2814_I23_VREF
                                  4        IN_N                    
                                  5        IN_P                    
                                  6        GND                     
                                  7        GND                     
                                  9        UNNAMED_11_ADN2814_I23_THRADJ
                                  10       P3V3                    
                                  11       GND                     
                                  14       UNNAMED_11_ADN2814_I23_CF2
